choice,reward,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,t
4,0,17,4,0,27,0,0,19,0,0,0,1,0,0,82,0,0,0,0,4,0,0,0,0,0,1,0,0,1,16,0,0,0,0,0,2,0,10,2,0,0,0,0,2,0,0,0,7,0,1,0,0,0,1,0,0,19,0,0,0,0,0,0,0,5,0,3,5,0,2,0,6,26,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,9,1,0,8,0,0,0,13,65
2,0,32,0,0,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,1,0,0,3,6,38,2,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34,7,16,9,0,3,0,0,0,0,0,0,0,42,0,0,2,1,25,1,0,0,0,0,0,0,14,0,0,66
3,0,29,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,4,0,0,0,2,0,33,5,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43,6,9,5,0,6,0,0,0,0,0,0,0,43,0,0,0,2,18,0,0,0,0,0,0,0,13,0,0,67
5,0,25,1,0,43,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,3,1,0,1,2,0,37,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,11,11,4,0,2,0,0,0,0,0,0,0,44,0,0,1,1,27,0,0,0,0,0,0,0,14,0,1,68
2,0,16,5,0,34,0,0,15,0,1,0,3,0,0,88,0,0,0,0,2,0,0,0,0,0,0,0,0,3,9,0,0,0,1,0,1,0,5,2,0,0,0,0,2,0,0,0,7,1,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,1,3,11,0,0,0,9,24,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,4,0,2,0,9,0,0,4,0,0,0,10,69
4,0,32,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0,2,3,45,4,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47,5,9,5,0,2,0,0,0,0,0,0,0,35,0,0,1,2,23,0,0,0,0,0,0,0,7,0,0,70
5,0,32,1,1,42,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,1,0,0,5,0,33,4,0,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,44,6,10,5,1,9,0,0,0,0,0,0,0,34,0,0,2,1,19,1,0,0,0,0,0,0,17,0,0,71
5,0,1,3,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,27,0,0,4,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,40,0,0,2,0,2,26,4,0,6,0,8,3,0,2,3,1,0,0,0,2,0,0,0,0,45,1,0,0,4,0,0,0,0,0,22,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,6,1,0,0,11,72
2,1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,31,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,42,0,0,2,1,3,33,3,0,3,0,3,1,0,1,2,3,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,2,4,1,0,0,13,73
1,0,35,0,2,49,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,1,0,0,0,1,1,31,4,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,17,8,0,4,0,0,0,0,0,0,0,43,0,0,0,1,19,1,0,0,0,0,0,0,12,0,1,74
3,0,84,0,0,15,0,0,0,0,0,29,0,1,17,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,3,5,0,0,0,0,0,13,5,4,0,3,0,0,2,0,0,0,0,41,0,1,17,8,0,0,1,2,0,2,0,1,0,0,0,0,12,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,8,0,0,0,75
2,0,36,0,1,35,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,3,1,29,4,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,43,7,14,10,0,3,0,0,0,0,0,0,0,40,0,0,1,0,23,2,0,0,0,0,0,0,13,0,1,76
2,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,31,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,37,4,0,11,0,3,2,0,1,5,2,0,0,0,3,0,0,1,0,31,0,0,0,1,0,0,0,0,0,23,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,7,0,1,7,1,0,0,16,77
1,0,28,1,2,47,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,1,0,0,0,2,36,3,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,39,9,14,3,0,3,0,0,0,0,0,0,0,40,0,0,0,0,27,1,0,0,0,0,0,0,9,0,0,78
1,0,81,0,0,19,0,0,0,0,0,25,0,2,23,0,0,3,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,9,0,0,0,0,0,11,1,10,0,8,0,4,4,0,0,0,0,36,0,0,10,3,0,0,0,1,0,6,0,0,0,0,0,0,9,0,0,0,0,0,2,7,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,6,0,0,0,79
3,0,74,0,0,15,0,0,0,0,0,25,0,0,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,3,7,0,0,0,0,0,9,5,6,0,11,0,2,5,0,0,0,0,39,0,1,8,4,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,1,0,0,1,6,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5,14,0,0,0,80
4,0,40,0,1,37,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,4,1,0,0,0,2,40,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,15,5,1,7,0,0,0,0,0,0,0,36,0,0,0,3,23,1,0,0,0,0,0,0,11,0,1,81
1,0,0,0,0,0,0,71,0,0,0,0,1,18,2,0,0,31,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,0,0,29,42,0,0,0,0,0,0,0,0,0,29,0,10,0,1,0,0,5,4,1,0,0,3,2,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,16,6,82
1,0,9,6,0,32,0,0,22,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,1,0,6,0,0,0,0,0,3,0,0,0,10,1,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,4,3,7,12,0,2,0,5,13,0,0,0,1,1,0,0,0,0,0,1,0,3,1,0,0,4,0,2,0,3,2,0,2,0,1,0,5,83
3,0,9,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,4,0,0,12,11,0,0,0,0,0,25,28,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,12,46,0,0,0,1,1,1,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,59,5,0,0,0,0,0,8,0,5,0,0,0,0,0,25,0,14,0,0,0,84
5,0,12,6,0,41,0,0,9,0,0,0,1,0,0,95,0,0,0,0,3,0,0,0,0,0,0,0,0,5,14,0,0,0,1,0,1,0,14,1,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,15,0,0,0,0,0,3,0,1,1,4,4,0,1,0,5,18,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,1,3,0,3,0,8,0,0,1,0,1,0,8,85
4,0,10,6,0,33,0,0,18,0,0,0,0,0,0,96,0,0,0,0,2,0,0,0,0,0,0,0,0,2,10,0,0,0,1,0,2,0,7,2,0,0,0,0,1,0,0,0,8,0,1,0,1,0,5,0,0,20,0,0,0,0,0,3,0,2,2,6,11,0,2,0,4,28,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,6,0,0,2,0,0,0,2,86
2,1,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,21,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,2,0,7,22,3,0,11,0,3,1,0,3,2,1,1,0,0,0,0,0,0,0,51,0,0,0,2,0,0,0,0,0,31,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,11,0,1,7,2,0,0,9,87
2,1,1,1,37,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25,0,23,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,0,3,25,4,0,8,0,6,2,0,1,3,2,1,0,0,0,0,0,1,0,43,0,0,0,2,0,0,0,0,0,29,0,0,0,3,0,0,1,0,0,0,0,0,9,0,0,0,0,4,0,3,3,0,0,0,13,88
1,0,43,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,3,0,0,1,2,1,37,1,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,14,8,2,0,2,0,0,0,0,0,0,0,41,0,0,0,0,22,2,0,0,0,0,0,0,12,0,1,89
2,0,41,0,3,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,1,1,35,2,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,49,7,15,8,0,3,0,0,0,0,0,0,0,35,0,0,1,0,20,0,0,0,0,0,0,0,10,0,2,90
2,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,30,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,1,1,1,29,6,0,9,0,11,2,0,4,2,5,0,0,0,0,0,0,0,0,53,0,0,0,2,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,3,2,0,0,7,91
4,0,12,4,0,43,0,0,20,0,1,0,0,0,0,100,0,0,0,0,3,0,0,0,0,0,1,0,0,1,8,0,0,0,1,0,1,0,7,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,3,0,0,18,0,0,0,0,0,1,0,4,0,2,8,0,6,0,6,13,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,4,1,0,5,1,0,0,10,92
5,0,35,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,0,0,0,3,1,0,0,3,0,37,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,40,12,17,8,1,4,0,0,0,0,0,0,0,33,0,0,0,0,24,0,0,0,0,0,0,0,13,0,0,93
1,1,9,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,9,0,0,5,7,0,0,0,0,1,22,26,0,2,1,4,0,0,4,0,0,0,0,0,0,0,0,0,8,37,0,0,0,7,0,1,1,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,9,0,0,0,0,73,3,0,0,0,0,0,9,0,4,0,0,0,0,0,15,0,26,0,0,0,94
4,0,13,4,0,33,0,0,17,0,0,0,3,0,0,92,0,0,0,0,3,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,2,0,7,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,2,0,0,19,0,0,0,0,0,0,0,4,2,3,9,0,3,0,6,15,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,2,4,0,3,0,6,0,0,6,0,0,0,10,95
4,0,35,0,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,4,0,0,1,4,1,36,3,0,0,0,0,0,0,0,0,0,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,12,4,0,5,0,0,0,0,0,0,0,34,0,0,0,3,29,0,0,0,0,0,0,0,17,0,0,96
1,0,9,4,0,35,0,0,14,0,1,0,1,0,0,89,0,0,0,0,5,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,0,0,11,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,3,2,7,15,0,4,0,3,24,0,0,0,1,0,1,0,0,0,0,0,1,2,3,0,0,3,0,0,0,7,0,0,4,0,0,0,11,97
3,0,3,0,0,48,16,0,0,0,0,0,16,0,0,2,0,0,0,5,1,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,49,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,6,0,3,38,0,0,0,0,0,0,0,18,0,0,0,1,0,0,11,0,2,20,0,0,0,0,0,2,0,0,0,0,0,9,0,3,0,0,0,2,10,0,0,1,0,0,98
5,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,22,0,0,1,0,8,1,0,0,0,2,0,0,0,0,0,0,0,0,52,0,0,1,1,2,32,1,0,11,0,5,5,0,2,0,5,0,0,0,0,0,0,1,0,38,0,0,0,3,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,1,0,2,0,0,11,99
5,0,30,0,2,43,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,1,0,4,0,0,1,1,0,37,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,37,7,20,6,0,4,0,0,0,0,0,0,0,37,0,0,1,1,23,1,0,0,0,0,0,0,13,0,0,100
4,0,3,8,0,0,0,10,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,14,7,0,0,0,1,0,3,0,0,1,0,11,0,3,15,1,0,0,1,21,0,0,0,1,6,2,0,0,3,3,2,0,0,34,0,0,29,0,0,0,0,20,9,0,23,0,0,0,0,0,0,0,30,0,0,1,0,101
5,0,9,5,0,39,0,0,18,0,0,0,1,0,0,96,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,8,0,2,0,0,0,2,0,0,17,0,0,0,0,0,1,0,2,5,1,10,0,2,1,7,11,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,3,2,0,3,0,14,0,0,4,0,0,0,8,102
4,0,34,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,1,0,0,3,1,36,1,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,14,13,4,1,6,0,0,0,0,0,0,0,25,0,0,2,1,25,0,0,0,0,0,0,0,13,0,1,103
3,0,1,1,37,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,21,0,28,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,42,0,0,1,0,2,20,3,0,13,0,7,3,0,0,4,3,0,0,0,1,0,0,1,0,43,0,0,0,3,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,1,4,2,0,0,9,104
3,0,72,0,0,14,0,0,0,0,0,42,0,2,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,11,4,9,0,8,0,4,2,0,0,0,0,30,0,1,17,3,0,0,0,1,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,5,5,0,0,0,105
2,0,8,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,6,0,0,11,10,0,0,0,0,1,16,21,0,2,2,4,0,0,3,0,0,0,0,0,0,0,0,0,17,44,0,0,0,6,2,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,64,7,0,0,0,0,0,7,0,1,0,1,0,0,0,20,0,20,2,0,0,106
3,0,26,0,2,45,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,2,1,0,0,1,2,29,7,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,31,13,14,5,1,10,0,0,0,0,0,0,0,27,0,0,1,1,26,2,0,0,0,0,0,0,17,0,0,107
5,0,8,5,0,38,0,0,18,0,0,0,0,0,0,87,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,0,0,0,2,0,1,0,7,2,0,0,0,0,3,0,0,0,11,1,1,0,0,0,1,0,0,15,0,0,0,0,0,3,0,3,2,7,13,0,4,1,2,21,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,6,0,4,1,0,4,0,0,0,8,108
5,0,35,0,3,39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,2,1,0,0,4,1,31,1,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,47,9,17,4,1,5,0,0,0,0,0,0,0,40,0,0,2,0,17,1,0,0,0,0,0,0,16,0,1,109
4,1,75,0,0,14,0,0,0,0,0,35,0,1,19,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,1,6,0,0,0,0,0,12,3,10,0,5,0,1,0,0,0,0,0,36,0,0,7,11,0,0,0,1,0,2,0,0,0,0,0,0,11,0,0,0,0,0,2,14,1,1,0,0,3,0,0,0,0,0,0,4,0,0,0,5,11,0,0,0,110
5,0,67,0,0,11,0,0,0,0,0,38,0,1,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,8,0,0,0,0,0,14,2,9,0,7,0,2,0,0,0,0,0,39,0,0,10,4,0,0,0,0,0,7,0,2,0,0,0,0,11,0,0,0,0,0,3,2,1,0,0,0,1,0,0,2,1,0,0,3,0,0,0,3,14,0,0,0,111
2,0,70,0,0,13,0,0,0,0,0,27,0,2,21,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,1,0,0,0,0,4,0,4,8,0,0,0,0,0,10,7,9,0,8,0,1,2,0,0,0,0,41,0,0,10,6,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,2,10,1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,5,7,0,0,0,112
3,0,0,2,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,26,0,1,2,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,56,0,0,1,0,2,30,2,0,9,0,5,2,0,1,4,0,1,0,0,1,0,0,0,0,39,0,0,0,1,0,0,0,0,0,26,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,3,0,0,0,11,113
4,0,35,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,2,1,29,7,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,48,5,14,3,0,2,0,0,0,0,0,0,0,37,0,0,0,2,30,0,0,0,0,0,0,0,12,0,0,114
5,0,0,3,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,25,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3,1,1,27,7,0,11,0,7,2,0,2,1,3,0,0,0,1,0,0,0,0,42,0,0,0,1,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,2,2,3,0,0,15,115
5,0,73,0,0,13,0,0,0,0,0,29,0,1,24,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,6,8,0,0,0,0,0,14,5,6,0,5,0,2,0,0,0,0,0,35,0,0,14,9,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,2,7,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,2,13,0,0,0,116
2,0,61,0,0,17,0,0,0,0,0,32,0,0,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,1,9,1,0,0,0,0,16,4,13,0,5,0,1,3,0,0,0,0,37,0,0,8,5,1,0,1,1,0,4,0,0,1,0,0,0,11,0,0,0,0,0,7,8,7,0,0,0,0,0,0,0,2,0,0,3,0,1,0,6,6,0,0,0,117
1,0,69,0,0,18,0,0,0,0,0,29,0,0,22,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,1,0,0,0,0,3,0,3,10,0,0,0,0,0,11,3,8,0,7,0,1,2,0,0,0,0,30,0,0,20,4,0,0,2,1,0,7,0,0,0,0,0,0,15,0,0,0,0,0,2,7,5,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,6,0,0,0,118
5,0,0,0,0,0,0,81,0,0,0,0,1,17,0,0,0,23,0,0,0,4,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,2,6,0,0,0,3,0,0,4,18,33,0,0,0,0,0,0,0,1,0,35,0,15,0,1,0,0,3,3,2,0,0,2,2,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,9,10,119
5,0,33,0,3,33,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,1,41,4,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,9,13,4,1,4,0,0,0,0,0,0,0,36,0,0,2,0,21,0,0,0,0,0,0,0,20,0,2,120
2,0,10,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,3,0,0,7,9,0,0,0,0,0,16,27,0,4,3,9,0,0,3,0,0,0,0,0,0,0,0,0,13,39,0,0,0,9,3,3,3,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,65,4,0,0,0,0,0,6,0,3,0,0,0,2,0,16,0,20,1,0,0,121
5,0,0,0,35,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,23,0,29,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,1,1,32,2,0,7,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,37,0,0,0,3,0,0,0,0,0,27,0,0,0,5,0,0,1,0,0,0,0,0,7,0,0,0,0,5,0,3,8,0,0,0,9,122
3,0,41,0,1,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,1,25,7,0,0,0,0,0,0,0,0,0,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,52,7,13,4,0,4,0,0,0,0,0,0,0,38,0,0,2,2,20,0,0,0,0,0,0,0,14,0,2,123
3,0,69,0,0,14,0,0,0,0,0,31,0,0,27,0,0,1,0,0,0,0,1,0,0,2,0,0,0,3,2,0,0,0,0,0,4,0,3,9,0,0,0,0,0,11,1,9,0,9,0,2,2,0,0,0,0,38,0,0,12,7,0,0,0,1,0,4,0,0,1,0,0,0,8,0,0,0,0,0,2,7,2,0,0,0,0,0,0,1,1,0,0,5,0,0,0,4,7,0,0,0,124
5,0,30,0,1,34,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,1,0,0,1,2,46,6,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,12,9,6,0,5,0,0,0,0,0,0,0,39,0,0,0,2,23,0,0,0,0,0,0,0,20,0,0,125
5,0,12,1,0,0,0,0,0,0,0,0,8,2,0,1,0,0,4,7,0,0,5,7,0,0,0,0,0,27,24,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,17,34,0,0,0,6,2,2,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,60,8,0,0,0,0,0,5,0,8,0,0,2,0,0,18,0,19,1,0,0,126
1,0,33,1,3,38,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,1,4,1,36,5,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,19,6,0,4,0,0,0,0,0,0,0,33,0,0,0,2,21,1,0,0,0,0,0,0,13,0,0,127
4,0,10,5,0,44,0,0,19,0,0,0,1,0,0,97,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,3,0,8,1,0,0,0,0,0,0,0,1,4,0,3,0,0,0,3,0,0,23,0,0,0,0,0,0,0,1,0,1,6,0,3,0,7,16,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,1,0,10,0,0,5,3,0,0,6,128
3,0,4,0,0,25,2,0,0,0,0,21,0,0,4,0,0,0,0,12,0,0,0,7,0,0,0,22,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,4,0,0,0,0,15,0,6,0,0,0,0,0,0,1,4,0,0,1,1,2,1,51,0,0,0,0,0,0,0,2,0,0,26,35,4,0,129
3,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,4,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,4,28,5,0,8,0,3,7,0,0,3,2,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,2,5,3,0,0,8,130
